Time (s),T (C),RH,v (m/s)
5.06322098,23.7787781,59.2747612,2.88E-01
5.07224274,23.7860718,59.2980728,2.85E-01
5.08124399,23.7933655,59.3211288,2.82E-01
5.09021473,23.8023376,59.3396263,2.80E-01
5.099195,23.8152771,59.3518982,2.81E-01
5.10817814,23.8297424,59.3586807,2.79E-01
5.11715555,23.847168,59.3634796,2.77E-01
5.12614107,23.8672791,59.3671722,2.76E-01
5.13515043,23.8893738,59.3699989,2.74E-01
5.14417601,23.9153137,59.3727989,2.73E-01
5.15319633,23.9420166,59.3857765,2.72E-01
5.16218281,23.9707947,59.4061775,2.71E-01
5.17115498,24.00354,59.41856,2.72E-01
5.18010807,24.0393372,59.4385376,2.72E-01
5.1890521,24.0778503,59.4591141,2.72E-01
5.19799948,24.1174622,59.4777641,2.73E-01
5.20696592,24.157135,59.4986916,2.73E-01
5.21595526,24.1980896,59.5184631,2.73E-01
5.22488785,24.2380981,59.544796,2.75E-01
5.23379087,24.2783813,59.5696335,2.77E-01
5.2427454,24.3173218,59.5958061,2.79E-01
5.25169754,24.3531799,59.62043,2.81E-01
5.26062489,24.3848267,59.6407051,2.83E-01
5.2695508,24.4114075,59.6574554,2.85E-01
5.27847624,24.4331055,59.6691666,2.86E-01
5.28741646,24.4498901,59.6856461,2.88E-01
5.29641724,24.4682312,59.6929626,2.89E-01
5.30541801,24.4776001,59.6953926,2.88E-01
5.31435347,24.4779358,59.6905403,2.86E-01
5.32325363,24.4687195,59.6836967,2.83E-01
5.33220625,24.4549561,59.6546364,2.80E-01
5.34121752,24.4288025,59.6255608,2.75E-01
5.35025167,24.3930054,59.592598,2.69E-01
5.35929108,24.3502197,59.5475616,2.66E-01
5.36829805,24.3011475,59.4963379,2.61E-01
5.37728739,24.2463379,59.4385605,2.58E-01
5.38627338,24.1860352,59.3803177,2.56E-01
5.39527607,24.1224365,59.3227806,2.51E-01
5.40427589,24.0572205,59.2659111,2.47E-01
5.41325903,23.9918823,59.209568,2.41E-01
5.42224121,23.9276733,59.1543808,2.34E-01
5.43120909,23.867157,59.0940552,2.26E-01
5.44015646,23.8108826,59.0378456,2.19E-01
5.44912291,23.760376,58.9847679,2.11E-01
5.45809937,23.7137451,58.9380569,2.00E-01
5.46705961,23.6729431,58.8912849,1.90E-01
5.4760313,23.6365967,58.8572807,1.81E-01
5.48503542,23.6093445,58.8155746,1.73E-01
5.49404812,23.5870056,58.7778969,1.63E-01
5.50306034,23.565155,58.7581558,1.54E-01
5.5120821,23.5478821,58.7434845,1.46E-01
5.52111292,23.5348816,58.7341003,1.38E-01
5.5301342,23.5233459,58.7378273,1.32E-01
5.53916168,23.5151672,58.7465744,1.28E-01
5.54817152,23.5097046,58.7443695,1.23E-01
5.55716896,23.5030212,58.7550049,1.19E-01
5.56614971,23.4993591,58.7729111,1.15E-01
5.5751152,23.5033264,58.7859344,1.13E-01
5.58410788,23.5105896,58.8040695,1.13E-01
5.5930934,23.5199585,58.8309288,1.13E-01
5.60205173,23.533783,58.8587761,1.14E-01
5.61104107,23.5505371,58.8899956,1.16E-01
5.62004995,23.5701294,58.9244118,1.18E-01
5.62907124,23.5930176,58.9586029,1.20E-01
5.6381011,23.6178589,58.9934349,1.23E-01
5.64711857,23.6443176,59.0303078,1.26E-01
5.65612507,23.6726379,59.0685425,1.30E-01
5.66514969,23.7024231,59.1065292,1.34E-01
5.67416477,23.7344666,59.1432571,1.37E-01
5.68318701,23.7676697,59.17976,1.40E-01
5.6922121,23.8016357,59.2133942,1.42E-01
5.70119715,23.8357239,59.2444496,1.46E-01
5.71017504,23.8688965,59.2750092,1.48E-01
5.71918774,23.9008484,59.303421,1.51E-01
5.72822428,23.9313354,59.3249435,1.53E-01
5.7372427,23.9604492,59.3440056,1.57E-01
5.74618673,23.9873352,59.3619423,1.59E-01
5.75505924,24.0124512,59.3749657,1.61E-01
5.76387072,24.0348511,59.3878441,1.61E-01
5.77264977,24.0541687,59.3987465,1.59E-01
5.78147411,24.0707092,59.4078674,1.58E-01
5.79035997,24.085022,59.4220276,1.55E-01
5.79928732,24.0952759,59.4360161,1.52E-01
5.80822039,24.1025391,59.4440651,1.48E-01
5.81714582,24.1062012,59.4480209,1.44E-01
5.8260622,24.1066284,59.4487724,1.39E-01
5.83497906,24.1052246,59.4434624,1.36E-01
5.84392405,24.1011658,59.4374542,1.34E-01
5.85289097,24.0950317,59.4255638,1.31E-01
5.86190462,24.0868835,59.4129219,1.29E-01
5.87093687,24.0754395,59.4023094,1.28E-01
5.87996912,24.061615,59.3921661,1.25E-01
5.88897705,24.0463257,59.3811378,1.23E-01
5.89793348,24.0292664,59.3715324,1.20E-01
5.9068675,24.0096741,59.3641167,1.18E-01
5.91581249,23.9884033,59.3554268,1.19E-01
5.92477894,23.9653931,59.34515,1.21E-01
5.93377209,23.940918,59.3326645,1.20E-01
5.94277143,23.9161072,59.3153,1.17E-01
5.95175219,23.8904724,59.2917557,1.16E-01
5.96072054,23.8641663,59.2788162,1.14E-01
5.96968794,23.8394165,59.2624245,1.15E-01
5.9786458,23.8139648,59.2462769,1.15E-01
5.9876256,23.7869263,59.2314072,1.15E-01
5.9966507,23.7601929,59.21381,1.15E-01
6.00568199,23.7326355,59.1953697,1.17E-01
6.01469326,23.7037354,59.1770058,1.18E-01
6.02367735,23.6745911,59.1586037,1.18E-01
6.03265667,23.6469421,59.1387863,1.20E-01
6.04160929,23.620636,59.1171913,1.21E-01
6.05055571,23.5959778,59.0960732,1.21E-01
6.05950928,23.5731201,59.0770531,1.19E-01
6.06844425,23.5521545,59.0597916,1.17E-01
6.07736111,23.5339661,59.0433197,1.17E-01
6.08625937,23.5177917,59.0304146,1.17E-01
6.09514332,23.5048523,59.0183678,1.18E-01
6.1040349,23.4938049,59.012001,1.18E-01
6.11295509,23.4855347,59.0071144,1.18E-01
6.12190008,23.4797363,59.0026436,1.18E-01
6.13081169,23.477417,59.0016975,1.19E-01
6.1397438,23.4749146,59.0148735,1.20E-01
6.14870405,23.4745178,59.0214119,1.20E-01
6.15768385,23.4755554,59.0261993,1.22E-01
6.16665983,23.4779968,59.0320587,1.23E-01
6.17561293,23.4830017,59.0318031,1.25E-01
6.18458223,23.4889221,59.0343666,1.27E-01
6.19355869,23.4971924,59.0404587,1.29E-01
6.20255184,23.5078735,59.0465126,1.29E-01
6.21156406,23.5202026,59.0540886,1.31E-01
6.22058678,23.5344543,59.0606689,1.35E-01
6.22960854,23.5501099,59.0669022,1.37E-01
6.23860073,23.5662231,59.0752831,1.39E-01
6.24759626,23.5843201,59.0809212,1.41E-01
6.2566185,23.6026001,59.0885506,1.39E-01
6.26563215,23.6214905,59.0965805,1.39E-01
6.27463961,23.6412964,59.1054459,1.39E-01
6.28366375,23.6611633,59.115696,1.39E-01
6.29270792,23.6811523,59.1247025,1.38E-01
6.30175829,23.7008057,59.1354485,1.39E-01
6.31083155,23.7207642,59.1453018,1.38E-01
6.31989622,23.7400513,59.1553612,1.37E-01
6.32893085,23.7586365,59.165062,1.36E-01
6.33794641,23.7767944,59.1722565,1.40E-01
6.34693336,23.7937317,59.1783943,1.42E-01
6.35590076,23.8087463,59.1848564,1.44E-01
6.36486816,23.8226624,59.1886292,1.47E-01
6.37384892,23.8348694,59.1919899,1.53E-01
6.38281775,23.8456421,59.1926117,1.61E-01
6.39178944,23.8531189,59.1960716,1.67E-01
6.40074539,23.8583374,59.1929016,1.74E-01
6.4096899,23.8573608,59.1924591,1.83E-01
6.41864109,23.8527527,59.1832809,1.92E-01
6.4275918,23.8412781,59.1639023,2.02E-01
6.4365344,23.8203735,59.1338768,2.14E-01
6.44549322,23.7898254,59.0958481,2.27E-01
6.4544754,23.7703552,58.9939651,2.43E-01
6.46345425,23.7297974,58.9694557,2.62E-01
6.47240305,23.6968689,58.9447975,2.80E-01
6.48130894,23.6736145,58.9371071,3.01E-01
6.49020529,23.6509094,58.9536552,3.26E-01
6.4991374,23.6342163,58.9909248,3.57E-01
6.50813723,23.6169128,59.0341988,3.89E-01
6.51719952,23.5878906,59.0689583,4.12E-01
6.52625656,23.5307617,59.0974388,4.38E-01
6.5352931,23.4354858,59.0936012,4.60E-01
6.54434204,23.2973328,59.0407982,4.81E-01
6.55339956,23.1246948,58.9266281,4.98E-01
6.56244087,22.9407043,58.7408943,5.12E-01
6.57145023,22.7649231,58.5156441,5.21E-01
6.58045435,22.6115417,58.2770996,5.23E-01
6.5894742,22.4952087,58.0402908,5.25E-01
6.59851885,22.4239502,57.8126831,5.21E-01
6.60757589,22.39328,57.6128464,5.17E-01
6.61664248,22.3946838,57.5317383,5.12E-01
6.62568665,22.4182129,57.6010094,5.06E-01
6.63469553,22.4641418,57.5575485,4.94E-01
6.6436677,22.5119934,57.5802307,4.77E-01
6.65265465,22.5591125,57.6150017,4.60E-01
6.66166973,22.6044312,57.6768112,4.45E-01
6.67065859,22.6405029,57.7643585,4.28E-01
6.67962742,22.6676331,57.8566895,4.07E-01
6.68858194,22.6885376,57.9333115,3.89E-01
6.69752073,22.7028503,57.9986115,3.68E-01
6.70645571,22.7134094,58.0385284,3.54E-01
6.71542311,22.7213135,58.0646858,3.40E-01
6.72440052,22.7291565,58.0822182,3.28E-01
6.73337364,22.736969,58.1027794,3.17E-01
6.74236584,22.7451172,58.1337395,3.06E-01
6.75135851,22.7611389,58.1246376,3.00E-01
6.76034689,22.7749939,58.1040154,2.93E-01
6.7693224,22.7845764,58.0792427,2.87E-01
6.77827978,22.789978,58.0551605,2.81E-01
6.78723574,22.791626,58.0297546,2.82E-01
6.79621553,22.7889709,58.0041237,2.84E-01
6.80515862,22.7810974,57.9847145,2.91E-01
6.81407452,22.7701416,57.9673119,3.00E-01
6.8230052,22.7547302,57.9594727,3.04E-01
6.83195305,22.7385864,57.9526558,3.08E-01
6.84090662,22.7244568,57.9471512,3.11E-01
6.84983826,22.7101746,57.9552116,3.15E-01
6.8587718,22.6967468,57.964653,3.22E-01
6.86770439,22.6806641,57.9922676,3.28E-01
6.87660503,22.6661987,58.0185051,3.35E-01
6.88548565,22.6564636,58.0400467,3.41E-01
6.89436674,22.6531372,58.0615997,3.45E-01
6.90326214,22.6572571,58.0710602,3.50E-01
6.9121933,22.6637268,58.0466766,3.57E-01
6.92115974,22.6609497,58.0504341,3.64E-01
6.93011141,22.6575623,58.0545883,3.68E-01
6.9390254,22.662384,58.0439377,3.76E-01
6.94793844,22.6680603,58.0513077,3.84E-01
6.95688725,22.6822815,58.0246162,3.94E-01
6.96585608,22.6945801,58.0368385,4.02E-01
6.97486019,22.7198486,58.0324173,4.05E-01
6.98387766,22.7643738,57.9300995,4.08E-01
6.9928627,22.8128052,57.8332176,4.13E-01
7.0018177,22.8598633,57.7699966,4.18E-01
7.01076889,22.8994141,57.7880211,4.20E-01
7.0197587,22.9302979,57.9640274,4.24E-01
7.02879238,22.9637146,58.108593,4.32E-01
7.0377965,23.011261,58.1482582,4.39E-01
7.04677725,23.0568848,58.1936722,4.44E-01
7.05577326,23.0979309,58.2383804,4.49E-01
7.06478453,23.1515808,58.3076363,4.56E-01
7.07380199,23.223999,58.3693275,4.58E-01
7.08282995,23.2800903,58.4256706,4.57E-01
7.09185076,23.3300171,58.4771805,4.61E-01
7.10086298,23.3921509,58.5060005,4.68E-01
7.10988712,23.4498291,58.6402893,4.74E-01
7.11891747,23.5002441,58.7988739,4.78E-01
7.12793303,23.5429688,58.889286,4.77E-01
7.13694572,23.5667725,58.9481773,4.78E-01
7.14596176,23.5700073,59.0021782,4.76E-01
7.15497494,23.553894,59.0282097,4.74E-01
7.16399336,23.5265808,59.0420952,4.78E-01
7.17301512,23.4802551,59.0105782,4.81E-01
7.18203592,23.407196,58.9413719,4.79E-01
7.19107676,23.303772,58.8373184,4.81E-01
7.20011044,23.1659546,58.6899033,4.87E-01
7.20913219,22.9926758,58.505703,4.92E-01
7.21813869,22.8018494,58.3190689,5.01E-01
7.22715569,22.6386414,58.1240578,5.04E-01
7.2361536,22.485321,57.9491615,5.09E-01
7.24511337,22.3655701,57.7929153,5.11E-01
7.25406456,22.2789001,57.6888733,5.10E-01
7.26303196,22.2085266,57.6532364,5.08E-01
7.27202129,22.1589661,57.6624146,5.11E-01
7.28100967,22.1444092,57.6462822,5.14E-01
7.28998899,22.1463318,57.6658554,5.16E-01
7.29896355,22.1859436,57.6862755,5.28E-01
7.30792284,22.2303162,57.7074928,5.43E-01
7.31684923,22.2702026,57.6930122,5.59E-01
7.32575941,22.3114929,57.6314697,5.73E-01
7.33470154,22.3326111,57.6438255,5.87E-01
7.34366035,22.3803711,57.6193733,5.94E-01
7.35263348,22.4224548,57.618557,5.97E-01
7.36162233,22.4707336,57.5457268,6.00E-01
7.37060928,22.5262756,57.5341568,5.99E-01
7.37958717,22.6014099,57.6017303,5.94E-01
7.38855839,22.6953125,57.7363243,5.84E-01
7.39754152,22.7955322,57.8830185,5.68E-01
7.40652275,22.8789368,58.0349083,5.52E-01
7.41550398,22.9325867,58.1562653,5.35E-01
7.42447472,22.9378052,58.2683144,5.12E-01
7.4335084,22.8900757,58.2891769,4.83E-01
7.44255638,22.8709106,58.2162857,4.56E-01
7.45158625,22.8570557,58.1576996,4.35E-01
7.46060133,22.849884,58.0680847,4.13E-01
7.46960592,22.8449707,58.0409355,3.87E-01
7.47861719,22.8434143,58.0316086,3.56E-01
7.48762178,22.8385925,58.0345345,3.41E-01
7.49661016,22.8231506,58.0229149,3.44E-01
7.50559664,22.796936,57.9988556,3.58E-01
7.5145793,22.7666321,57.9757233,3.70E-01
7.52357674,22.745697,57.9568558,3.78E-01
7.53258896,22.7303772,57.9486961,3.81E-01
7.54156065,22.7197571,57.9475174,3.86E-01
7.55050993,22.7156982,57.9454002,3.93E-01
7.55944586,22.7130432,57.9599724,3.95E-01
7.56835842,22.7150269,57.9877625,3.99E-01
7.57723284,22.7259827,58.0457458,4.04E-01
7.58611631,22.7479858,58.134037,4.15E-01
7.59502459,22.7802124,58.2207909,4.30E-01
7.60393286,22.8312073,58.3173141,4.42E-01
7.61280966,22.9035034,58.4245071,4.52E-01
7.62166214,22.9972229,58.5365067,4.62E-01
7.63050652,23.1083679,58.6482811,4.67E-01
7.63935137,23.2272034,58.7644577,4.70E-01
7.64823055,23.3459778,58.8620949,4.71E-01
7.65720081,23.4563904,58.9285088,4.67E-01
7.66620159,23.5438843,58.9994545,4.61E-01
7.67520475,23.5983887,59.0557632,4.47E-01
7.6841917,23.6254883,59.0982971,4.34E-01
7.69318485,23.6320801,59.1008949,4.21E-01
7.70213366,23.6176453,59.1386452,4.06E-01
7.71107388,23.5874023,59.1391983,3.97E-01
7.72005844,23.5472717,59.0798492,3.92E-01
7.72907782,23.4969177,59.0157089,3.85E-01
7.73810291,23.4422913,58.9515495,3.82E-01
7.74712658,23.3882141,58.8894501,3.78E-01
7.75614452,23.335022,58.8368912,3.72E-01
7.7651391,23.2869873,58.7964058,3.70E-01
7.77412367,23.2486267,58.7669296,3.66E-01
7.78313303,23.223938,58.7465897,3.61E-01
7.79211903,23.2153931,58.7380066,3.54E-01
7.80111551,23.2239075,58.7419319,3.47E-01
7.81010818,23.2501221,58.7546844,3.41E-01
7.81911755,23.2895203,58.7790985,3.38E-01
7.8281455,23.3393555,58.8143654,3.33E-01
7.8371501,23.3942566,58.8628006,3.28E-01
7.84617233,23.4498901,58.9046936,3.24E-01
7.85520077,23.4973755,58.9320259,3.23E-01
7.86423731,23.5318909,58.9487839,3.22E-01
7.87329674,23.549469,58.950573,3.20E-01
7.88233232,23.5466614,58.934803,3.24E-01
7.89133072,23.5214844,58.8978539,3.28E-01
7.9002986,23.4777222,58.8341484,3.33E-01
7.90920925,23.4182739,58.7553215,3.35E-01
7.91809797,23.3473511,58.6727676,3.37E-01
7.92703629,23.271759,58.5845413,3.36E-01
7.9360323,23.1974792,58.4930649,3.36E-01
7.94501305,23.1275635,58.4060211,3.34E-01
7.95399904,23.0678711,58.3248444,3.32E-01
7.96300459,23.024292,58.2449417,3.34E-01
7.97201204,22.9997864,58.1787567,3.36E-01
7.98101425,22.9913635,58.1412125,3.39E-01
7.99002028,22.9967957,58.1245422,3.40E-01
7.99904156,23.0143127,58.1242065,3.41E-01
8.0080719,23.0418701,58.145565,3.41E-01
8.01710701,23.0793762,58.1861267,3.42E-01
8.02614403,23.122467,58.2438469,3.43E-01
8.03520393,23.1696167,58.290802,3.35E-01
8.04427624,23.2125244,58.3590736,3.34E-01
8.05335045,23.2532043,58.4492989,3.35E-01
8.06242371,23.305603,58.5205269,3.34E-01
8.07147026,23.3608093,58.5992355,3.35E-01
8.080513,23.4212341,58.6711006,3.38E-01
8.08955097,23.4807129,58.7464333,3.37E-01
8.09858894,23.5328979,58.8248672,3.38E-01
8.10765076,23.5843201,58.904808,3.37E-01
8.11670971,23.6341248,58.9473839,3.38E-01
8.12576771,23.6769104,58.9721069,3.40E-01
8.13480759,23.7101135,58.9913139,3.44E-01
8.14385796,23.7327881,59.0116081,3.54E-01
8.15290928,23.7499695,59.0332909,3.61E-01
8.16192436,23.7687378,59.0636177,3.64E-01
8.17091846,23.7894592,59.1066704,3.67E-01
8.17992687,23.8109436,59.154129,3.72E-01
8.18894958,23.8223572,59.2302971,3.75E-01
8.19794941,23.821228,59.2655067,3.79E-01
8.20693398,23.822937,59.2572632,3.82E-01
8.21593475,23.8312073,59.2516823,3.86E-01
8.22495174,23.8425598,59.2542419,3.89E-01
8.23396206,23.8522644,59.2541695,3.89E-01
8.24296379,23.850708,59.2587128,3.88E-01
8.25199223,23.8258057,59.2403831,3.85E-01
8.26102448,23.7893982,59.2213707,3.82E-01
8.27005291,23.7565308,59.1953278,3.76E-01
8.2790823,23.7263184,59.1715622,3.68E-01
8.28807545,23.7018127,59.1466599,3.65E-01
8.29703522,23.687439,59.1293755,3.60E-01
8.3059721,23.6773376,59.1189575,3.56E-01
8.31488514,23.671814,59.1101952,3.50E-01
8.32377338,23.6686707,59.107254,3.44E-01
8.33263969,23.6692505,59.1055641,3.40E-01
8.34148121,23.6723938,59.108017,3.35E-01
8.35029888,23.6786804,59.1129494,3.30E-01
8.35911179,23.6877441,59.1196709,3.23E-01
8.36794758,23.6973572,59.1405869,3.19E-01
8.37682343,23.7084656,59.1624565,3.19E-01
8.38573551,23.7140198,59.1854095,3.20E-01
8.39467049,23.7151794,59.1881828,3.22E-01
8.40361404,23.7193604,59.1985588,3.26E-01
8.41261292,23.7234192,59.1925201,3.31E-01
8.42165089,23.7207031,59.1961021,3.36E-01
8.43066692,23.7131348,59.1908035,3.42E-01
8.43967724,23.7037659,59.187603,3.49E-01
8.44869709,23.697113,59.1553688,3.53E-01
8.45772076,23.6940918,59.0938034,3.58E-01
8.46673107,23.689209,59.04879,3.64E-01
8.47574902,23.6837769,59.0119362,3.67E-01
8.4847784,23.6775818,58.985096,3.67E-01
8.49381828,23.6720886,58.9655533,3.69E-01
8.5028553,23.6690369,58.9582748,3.72E-01
8.51188755,23.6677551,58.9674301,3.71E-01
8.52091885,23.6669617,58.9909668,3.69E-01
8.52994156,23.6689758,59.0144997,3.67E-01
8.53895569,23.6753845,59.0260506,3.63E-01
8.54796982,23.6879272,59.0351334,3.60E-01
8.55695534,23.7001343,59.0454292,3.58E-01
8.56589603,23.7113953,59.0572891,3.54E-01
8.5748167,23.7228699,59.0657997,3.51E-01
8.58376598,23.7324219,59.0838127,3.45E-01
8.59275532,23.7428284,59.1026115,3.40E-01
8.60173607,23.7540283,59.1121559,3.37E-01
8.61073399,23.7609558,59.1234818,3.34E-01
8.61975002,23.7648621,59.1282539,3.32E-01
8.62876606,23.7663574,59.1311989,3.33E-01
8.63780212,23.7680969,59.1313438,3.35E-01
8.64683056,23.7704468,59.1232414,3.36E-01
8.65585041,23.7733154,59.1131973,3.37E-01
8.66487312,23.7772522,59.0991211,3.40E-01
8.67389107,23.7809143,59.0869064,3.43E-01
8.6829195,23.7848206,59.0741806,3.47E-01
8.69194698,23.7855225,59.0680466,3.55E-01
8.70091915,23.7820435,59.0665092,3.62E-01
8.70986652,23.7731934,59.0687332,3.68E-01
8.71881866,23.7658386,59.0669098,3.73E-01
8.72779655,23.75354,59.0549698,3.78E-01
8.73676872,23.7356873,59.0420494,3.81E-01
8.74575233,23.7178955,59.001152,3.84E-01
8.75474072,23.695282,58.9717445,3.87E-01
8.76369286,23.6704102,58.9766006,3.94E-01
8.77261829,23.6467896,58.9985542,4.00E-01
8.78152657,23.6255798,59.0287323,4.04E-01
8.79043007,23.6086121,59.052063,4.09E-01
8.79936314,23.5941162,59.0944214,4.16E-01
8.80834866,23.5831909,59.1476326,4.21E-01
8.81732941,23.5783691,59.1871872,4.32E-01
8.82627487,23.5815735,59.2012634,4.38E-01
8.83522797,23.5844727,59.2080727,4.45E-01
8.84421921,23.5820618,59.2230301,4.52E-01
8.85316658,23.5666809,59.2384338,4.60E-01
8.86207294,23.5484009,59.2114983,4.67E-01
8.87096596,23.5176697,59.1669273,4.73E-01
8.87987041,23.4760742,59.0953293,4.77E-01
8.88877583,23.4243774,59.0077705,4.81E-01
8.89768696,23.3666077,58.9149895,4.81E-01
8.90661621,23.3076782,58.8196449,4.80E-01
8.91554356,23.2518921,58.6988373,4.79E-01
8.92446136,23.191803,58.6470108,4.78E-01
8.9333992,23.1519165,58.5677071,4.78E-01
8.94236183,23.1275635,58.4836082,4.79E-01
8.95131207,23.1209717,58.3737907,4.79E-01
8.96022797,23.1150818,58.3231163,4.79E-01
8.96910667,23.100647,58.3246841,4.79E-01
8.97797298,23.0939941,58.2837639,4.78E-01
8.98684406,23.0952148,58.2289581,4.78E-01
8.99573994,23.0967712,58.2071915,4.76E-01
9.00464821,23.1028137,58.2203789,4.76E-01
9.01359177,23.1261292,58.277832,4.76E-01
9.02258778,23.164093,58.3786011,4.73E-01
9.03157616,23.2191162,58.5095291,4.71E-01
9.0405674,23.2955627,58.6685944,4.68E-01
9.04955864,23.3936462,58.8659744,4.67E-01
9.05854225,23.5124512,59.0725784,4.64E-01
9.0675211,23.6365967,59.2949753,4.62E-01
9.07654858,23.7558289,59.4797974,4.60E-01
9.08559418,23.8874207,59.6101646,4.57E-01
9.0946312,24.0281982,59.7310257,4.52E-01
9.1036377,24.1709595,59.818985,4.51E-01
9.11261749,24.3071289,59.8444748,4.49E-01
9.12159348,24.4237671,59.847538,4.47E-01
9.13057709,24.5056152,59.8577728,4.44E-01
9.13957405,24.5444336,59.9010582,4.42E-01
9.14856052,24.5415955,59.974247,4.41E-01
9.15751266,24.5298157,59.968174,4.41E-01
9.1664238,24.493927,59.9486656,4.42E-01
9.17529392,24.4334412,59.9250069,4.44E-01
9.18417168,24.3597717,59.8653793,4.46E-01
9.19307041,24.2780762,59.7762413,4.47E-01
9.20198345,24.1963806,59.7247963,4.49E-01
9.21090698,24.1245422,59.6023026,4.51E-01
9.21984577,24.032196,59.5016365,4.51E-01
9.22882557,23.9397278,59.4207153,4.50E-01
9.23781967,23.8447266,59.3218689,4.50E-01
9.24678135,23.7579346,59.2111053,4.48E-01
9.25573063,23.6872253,59.0614967,4.45E-01
9.26469898,23.6139832,58.9679794,4.44E-01
9.27367306,23.539917,58.9167061,4.42E-01
9.28262043,23.472168,58.8099594,4.40E-01
9.29155636,23.4165955,58.7868462,4.41E-01
9.30049038,23.355835,58.7609062,4.39E-01
9.30943775,23.2667236,58.6804733,4.39E-01
9.31839943,23.1994934,58.6183128,4.37E-01
9.32735252,23.1194763,58.5490646,4.37E-01
9.33633518,23.0483704,58.473278,4.37E-01
9.3453722,22.9899902,58.4059372,4.32E-01
9.3544035,22.9775085,58.326004,4.29E-01
9.36339569,22.9637451,58.326149,4.27E-01
9.37238026,22.959259,58.3184547,4.27E-01
9.38138008,22.9769592,58.3428497,4.25E-01
9.39036369,23.0128174,58.3975143,4.23E-01
9.39935398,23.0641479,58.4731026,4.21E-01
9.40832233,23.1283264,58.5716476,4.17E-01
9.41727161,23.2451172,58.5006104,4.16E-01
9.42625713,23.3785095,58.4686928,4.14E-01
9.43529606,23.4803772,58.7758064,4.12E-01
9.44436741,23.5548096,59.0664978,4.11E-01
9.45344067,23.6038818,59.2784271,4.10E-01
9.46249866,23.6409607,59.3159027,4.10E-01
