Time (s),Temp (C),RH (%), v (m/s),,,
27.81567,24.5198669,59.636734,1.66E-01,,,
27.8246632,24.5274658,59.6421852,1.65E-01,,,
27.8336678,24.5345764,59.6476212,1.66E-01,,,
27.8426876,24.5407715,59.65411,1.65E-01,,,
27.8517036,24.5461121,59.6610413,1.63E-01,,,
27.8607082,24.5501709,59.6684151,1.64E-01,,,
27.8697166,24.5533142,59.6743813,1.64E-01,,,
27.8787041,24.5560608,59.6778336,1.65E-01,,,
27.8876991,24.5583801,59.680687,1.68E-01,,,
27.8967228,24.5601501,59.6832924,1.69E-01,,,
27.9056892,24.5613098,59.685524,1.71E-01,,,
27.9146271,24.5617065,59.6887474,1.70E-01,,,
27.9235725,24.5609131,59.6930923,1.69E-01,,,
27.93256,24.559021,59.6972351,1.68E-01,,,
27.9416008,24.5563354,59.7001381,1.69E-01,,,
27.950655,24.5530396,59.7018547,1.68E-01,,,
27.9597149,24.5493164,59.7024918,1.68E-01,,,
27.9687805,24.5447693,59.7036705,1.68E-01,,,
27.977829,24.5391235,59.7055969,1.67E-01,,,
27.9868526,24.5335693,59.7051544,1.67E-01,,,
27.9958591,24.5276184,59.7043152,1.67E-01,,,
28.0048313,24.5211792,59.703064,1.67E-01,,,
28.0137768,24.5141907,59.7018585,1.67E-01,,,
28.0226917,24.5067749,59.7001801,1.66E-01,,,
28.0316067,24.4989624,59.6983261,1.66E-01,,,
28.040554,24.4913635,59.6945534,1.67E-01,,,
28.0495377,24.4838867,59.6892471,1.67E-01,,,
28.0585594,24.4767151,59.683609,1.67E-01,,,
28.0676117,24.4697266,59.6775131,1.67E-01,,,
28.0766525,24.4628296,59.6714211,1.68E-01,,,
28.0856552,24.4558716,59.6654015,1.67E-01,,,
28.094656,24.4491882,59.6587524,1.67E-01,,,
28.1036758,24.4428711,59.6509819,1.67E-01,,,
28.1126938,24.4356995,59.6458778,1.68E-01,,,
28.1216908,24.4293518,59.6385612,1.68E-01,,,
28.1306686,24.4232483,59.6321716,1.68E-01,,,
28.1396351,24.4176636,59.6252136,1.68E-01,,,
28.1486435,24.4119568,59.619648,1.68E-01,,,
28.1576405,24.4065857,59.6150398,1.68E-01,,,
28.1666393,24.4020081,59.6096497,1.68E-01,,,
28.1756611,24.3977966,59.6050568,1.68E-01,,,
28.1846771,24.3942871,59.6002655,1.68E-01,,,
28.1936874,24.3912354,59.596283,1.67E-01,,,
28.2027092,24.3891296,59.5920372,1.68E-01,,,
28.2117329,24.3873596,59.5889282,1.68E-01,,,
28.220747,24.3861389,59.5870209,1.70E-01,,,
28.2297821,24.3854065,59.586174,1.69E-01,,,
28.2388325,24.3852844,59.5864716,1.69E-01,,,
28.2478752,24.3856506,59.5880394,1.69E-01,,,
28.256916,24.3869934,59.5891075,1.68E-01,,,
28.265955,24.3888855,59.5903587,1.68E-01,,,
28.2749844,24.3912354,59.5921707,1.68E-01,,,
28.2840004,24.3937378,59.5957642,1.69E-01,,,
28.2929859,24.3963623,59.6007004,1.69E-01,,,
28.3019791,24.3997192,59.6053314,1.70E-01,,,
28.3109703,24.4028625,59.6121864,1.71E-01,,,
28.3199768,24.4067993,59.6180305,1.71E-01,,,
28.3290081,24.4108582,59.6251259,1.71E-01,,,
28.3380127,24.4148865,59.6327896,1.70E-01,,,
28.3469963,24.4197388,59.6382484,1.71E-01,,,
28.3559799,24.4239807,59.6457291,1.72E-01,,,
28.3649521,24.4284363,59.6528358,1.71E-01,,,
28.3739491,24.4329224,59.6593552,1.71E-01,,,
28.3829517,24.4373474,59.665741,1.72E-01,,,
28.3919411,24.4411316,59.6731377,1.72E-01,,,
28.4009418,24.4451294,59.6792641,1.72E-01,,,
28.4099674,24.4485474,59.6861534,1.72E-01,,,
28.4189968,24.4516907,59.6919403,1.72E-01,,,
28.4279995,24.4541321,59.6987915,1.73E-01,,,
28.4369736,24.4563599,59.7047043,1.74E-01,,,
28.4459381,24.4581604,59.7103119,1.75E-01,,,
28.4549046,24.4592896,59.7162552,1.76E-01,,,
28.4639034,24.4603882,59.7209854,1.76E-01,,,
28.4729137,24.4611511,59.7244606,1.75E-01,,,
28.4819374,24.4610291,59.7286148,1.75E-01,,,
28.4909801,24.4608459,59.7309952,1.76E-01,,,
28.4999924,24.4595337,59.7348862,1.75E-01,,,
28.5089569,24.4581299,59.7371864,1.75E-01,,,
28.5179291,24.4560242,59.7393456,1.76E-01,,,
28.5269566,24.4532471,59.7415199,1.76E-01,,,
28.5360088,24.4502869,59.7422714,1.75E-01,,,
28.5450478,24.4469299,59.7421875,1.74E-01,,,
28.5540962,24.4436646,59.7398949,1.75E-01,,,
28.5631657,24.4394531,59.738327,1.74E-01,,,
28.5722408,24.4352417,59.7350235,1.73E-01,,,
28.5813065,24.4311523,59.7297134,1.72E-01,,,
28.5903702,24.4270935,59.7227097,1.72E-01,,,
28.5994377,24.42276,59.7155762,1.71E-01,,,
28.6085072,24.4185791,59.7070923,1.70E-01,,,
28.6175613,24.4145508,59.697937,1.69E-01,,,
28.6265736,24.4105225,59.6893654,1.69E-01,,,
28.635561,24.4060059,59.682579,1.68E-01,,,
28.6445541,24.4013977,59.6775246,1.66E-01,,,
28.6535606,24.3973083,59.6721725,1.65E-01,,,
28.6625824,24.3937683,59.6657448,1.64E-01,,,
28.6716156,24.389679,59.6614189,1.62E-01,,,
28.6806622,24.3861694,59.6561127,1.60E-01,,,
28.6897182,24.382843,59.6510468,1.60E-01,,,
28.6987686,24.3796692,59.646595,1.59E-01,,,
28.7078018,24.3765564,59.6424179,1.58E-01,,,
28.7168312,24.3739319,59.6377068,1.56E-01,,,
28.725853,24.3711853,59.634243,1.54E-01,,,
28.7348766,24.3684998,59.6320763,1.53E-01,,,
28.7439117,24.3662415,59.629734,1.51E-01,,,
28.7529449,24.364502,59.626915,1.50E-01,,,
28.7619972,24.3630371,59.6242828,1.48E-01,,,
28.7710361,24.3617249,59.6225739,1.46E-01,,,
28.7800694,24.3609619,59.6209412,1.43E-01,,,
28.7891197,24.3605652,59.6190567,1.41E-01,,,
28.7981682,24.3599548,59.618866,1.40E-01,,,
28.8072071,24.3598633,59.6182518,1.38E-01,,,
28.8162251,24.360321,59.6172218,1.35E-01,,,
28.8252087,24.3607178,59.6169243,1.34E-01,,,
28.8341942,24.3609924,59.6179123,1.34E-01,,,
28.8431835,24.3607483,59.6210709,1.32E-01,,,
28.8521652,24.3612976,59.622757,1.30E-01,,,
28.8611145,24.361969,59.62397,1.29E-01,,,
28.8700523,24.3624878,59.6258278,1.28E-01,,,
28.8789978,24.3631592,59.6279793,1.27E-01,,,
28.8879337,24.3644714,59.6285057,1.25E-01,,,
28.8968582,24.3656006,59.6298103,1.24E-01,,,
28.9057732,24.3663025,59.6326523,1.23E-01,,,
28.9146843,24.3676147,59.6340714,1.22E-01,,,
28.923605,24.3685913,59.6363373,1.19E-01,,,
28.9325466,24.3703003,59.6365089,1.19E-01,,,
28.9414616,24.3716431,59.6377296,1.18E-01,,,
28.9503727,24.3730469,59.6384506,1.17E-01,,,
28.9593067,24.3750916,59.6373253,1.14E-01,,,
28.9682541,24.3760681,59.6392212,1.14E-01,,,
28.9772129,24.3772583,59.6405869,1.13E-01,,,
28.9861584,24.3783264,59.6420631,1.11E-01,,,
28.9950962,24.3794556,59.6430168,1.11E-01,,,
29.0040131,24.3806763,59.6434784,1.11E-01,,,
29.0129108,24.3815002,59.6444626,1.10E-01,,,
29.0219021,24.3824463,59.644783,1.09E-01,,,
29.0309238,24.3833618,59.6453171,1.07E-01,,,
29.0399399,24.3850098,59.6429176,1.07E-01,,,
29.0489368,24.386261,59.6413116,1.06E-01,,,
29.0579166,24.3874817,59.6395149,1.05E-01,,,
29.066906,24.3890076,59.6372719,1.04E-01,,,
29.075943,24.3901672,59.6358604,1.05E-01,,,
29.0849686,24.390686,59.6360855,1.04E-01,,,
29.0939655,24.392334,59.6323967,1.03E-01,,,
29.1029472,24.3934631,59.6304169,1.03E-01,,,
29.1119194,24.3947754,59.6276474,1.05E-01,,,
29.1208897,24.3952332,59.6281929,1.04E-01,,,
29.1298656,24.3959656,59.6277962,1.03E-01,,,
29.1388321,24.3965149,59.6276169,1.04E-01,,,
29.1477928,24.3966064,59.6282425,1.04E-01,,,
29.1568069,24.3968201,59.6290474,1.04E-01,,,
29.1658115,24.3969421,59.6299057,1.04E-01,,,
29.1748295,24.3966064,59.6322365,1.05E-01,,,
29.1838589,24.3962708,59.6341782,1.05E-01,,,
29.1928864,24.3955383,59.6356735,1.05E-01,,,
29.20191,24.3950195,59.6362305,1.05E-01,,,
29.2109566,24.3945312,59.6364861,1.07E-01,,,
29.2200184,24.3935852,59.6374702,1.08E-01,,,
29.2290668,24.3925171,59.6384888,1.08E-01,,,
29.2380981,24.3917847,59.6389236,1.08E-01,,,
29.2471313,24.3911133,59.6388741,1.08E-01,,,
29.2561226,24.3900757,59.6402092,1.10E-01,,,
29.2651196,24.3893738,59.640377,1.10E-01,,,
29.2741165,24.3886719,59.6411514,1.10E-01,,,
29.2831097,24.3877869,59.6424828,1.11E-01,,,
29.2921124,24.3867798,59.6441383,1.12E-01,,,
29.3011036,24.3861084,59.6448784,1.11E-01,,,
29.3100929,24.385498,59.6454086,1.11E-01,,,
29.3190594,24.3845215,59.6467247,1.12E-01,,,
29.3280392,24.3832397,59.6488953,1.13E-01,,,
29.337038,24.3822021,59.6503448,1.11E-01,,,
29.3460331,24.3819275,59.6492996,1.12E-01,,,
29.355011,24.3806152,59.6512451,1.13E-01,,,
29.3639469,24.3796692,59.6520615,1.14E-01,,,
29.3729305,24.378479,59.6532822,1.13E-01,,,
29.3818951,24.3779907,59.6525116,1.14E-01,,,
29.3908234,24.3768616,59.6535454,1.15E-01,,,
29.399744,24.375946,59.6537094,1.14E-01,,,
29.4086685,24.3750305,59.6536026,1.14E-01,,,
29.4176025,24.3740845,59.6533585,1.13E-01,,,
29.4265728,24.3727722,59.6539307,1.14E-01,,,
29.4355431,24.3710632,59.6547661,1.13E-01,,,
29.444519,24.3699036,59.6537895,1.12E-01,,,
29.4534988,24.3685608,59.6524162,1.13E-01,,,
29.4624767,24.3668518,59.6515884,1.12E-01,,,
29.4714355,24.3647156,59.6514473,1.11E-01,,,
29.480381,24.3630371,59.6490669,1.11E-01,,,
29.4893246,24.3613281,59.6466179,1.10E-01,,,
29.4982586,24.3589783,59.6448135,1.11E-01,,,
29.5071964,24.3563843,59.6434402,1.10E-01,,,
29.5161324,24.354187,59.6401024,1.10E-01,,,
29.5250854,24.3517151,59.6367188,1.10E-01,,,
29.5340538,24.3485107,59.6349373,1.11E-01,,,
29.5430317,24.3458862,59.6305847,1.10E-01,,,
29.552,24.3426514,59.6271706,1.10E-01,,,
29.5609341,24.3395081,59.6232834,1.11E-01,,,
29.5698452,24.3362732,59.6191177,1.10E-01,,,
29.5787849,24.3327637,59.6149254,1.10E-01,,,
29.5877113,24.3287048,59.6121178,1.10E-01,,,
29.5966263,24.324585,59.6087036,1.11E-01,,,
29.605566,24.3204041,59.6053352,1.10E-01,,,
29.6144619,24.31604,59.6019859,1.09E-01,,,
29.6233177,24.3119507,59.5976067,1.09E-01,,,
29.6321754,24.307251,59.5947151,1.09E-01,,,
29.6410809,24.3026428,59.5910416,1.09E-01,,,
29.6500511,24.2980652,59.5867348,1.09E-01,,,
29.6590157,24.2931213,59.5828667,1.10E-01,,,
29.6679649,24.2884521,59.5779877,1.11E-01,,,
29.6769543,24.2833252,59.5734406,1.11E-01,,,
29.6859646,24.2787476,59.5674591,1.11E-01,,,
29.6949635,24.2738037,59.561615,1.12E-01,,,
29.7039299,24.2686157,59.5568314,1.12E-01,,,
29.7128448,24.263031,59.5529785,1.12E-01,,,
29.7217197,24.2574463,59.5482292,1.12E-01,,,
29.7306118,24.2521362,59.5421906,1.12E-01,,,
29.7395191,24.2461548,59.5374603,1.13E-01,,,
29.7484837,24.2401428,59.5322609,1.13E-01,,,
29.7574539,24.2340088,59.5265465,1.12E-01,,,
29.7664165,24.2280273,59.5203857,1.13E-01,,,
29.7754135,24.2216492,59.5142174,1.13E-01,,,
29.7844257,24.2150269,59.5084839,1.13E-01,,,
29.7934437,24.2087402,59.5015182,1.13E-01,,,
29.8024693,24.2021179,59.495575,1.14E-01,,,
29.8114929,24.1953125,59.4902039,1.14E-01,,,
29.8205109,24.1882935,59.4854774,1.14E-01,,,
29.8295135,24.1815491,59.4799767,1.13E-01,,,
29.8385105,24.1748657,59.4746094,1.14E-01,,,
29.8474979,24.1680603,59.4693069,1.14E-01,,,
29.8564644,24.1614075,59.4638519,1.12E-01,,,
29.8654175,24.154541,59.4596214,1.12E-01,,,
29.8743935,24.1481018,59.454113,1.11E-01,,,
29.8833866,24.1415405,59.4493408,1.11E-01,,,
29.8923626,24.1353149,59.4444504,1.09E-01,,,
29.9013386,24.1292114,59.4401169,1.10E-01,,,
29.9102936,24.1231384,59.4359627,1.10E-01,,,
29.9192543,24.1181641,59.4284782,1.10E-01,,,
29.9282398,24.1138306,59.4197273,1.10E-01,,,
29.937233,24.1098022,59.4105911,1.09E-01,,,
29.9462261,24.1054688,59.4016609,1.11E-01,,,
29.9552174,24.1009827,59.3936996,1.11E-01,,,
29.9642258,24.0957947,59.3887558,1.13E-01,,,
29.9732265,24.0901794,59.3857002,1.15E-01,,,
29.982233,24.0848694,59.3822479,1.16E-01,,,
29.9912376,24.0798645,59.3783455,1.17E-01,,,
30.0002117,24.0754395,59.3732224,1.19E-01,,,
30.0091763,24.0710449,59.3685226,1.21E-01,,,
30.0181255,24.0664978,59.3651352,1.22E-01,,,
30.0270977,24.0621338,59.3621483,1.25E-01,,,
30.0361404,24.0580444,59.358532,1.27E-01,,,
30.0452042,24.0540466,59.3554802,1.30E-01,,,
30.0542374,24.050293,59.3526955,1.30E-01,,,
30.0632668,24.046814,59.3507767,1.31E-01,,,
30.0722828,24.04422,59.3475876,1.31E-01,,,
30.0812817,24.0419006,59.3452568,1.32E-01,,,
30.0902767,24.0396118,59.3440781,1.31E-01,,,
30.099268,24.038269,59.3417282,1.29E-01,,,
30.1082306,24.0375061,59.3399277,1.27E-01,,,
30.1171799,24.0371094,59.3389702,1.26E-01,,,
30.1261292,24.037323,59.3379021,1.24E-01,,,
30.1351089,24.0379333,59.337883,1.22E-01,,,
30.1440926,24.0393677,59.3368645,1.20E-01,,,
30.1530781,24.0404968,59.3385239,1.19E-01,,,
30.1620312,24.0421448,59.3399391,1.16E-01,,,
30.170948,24.044281,59.3416214,1.14E-01,,,
30.1798706,24.046936,59.3435478,1.13E-01,,,
30.1888237,24.0496826,59.3460197,1.12E-01,,,
30.1977863,24.0521851,59.3499489,1.10E-01,,,
30.2067585,24.0553894,59.3521423,1.10E-01,,,
30.215744,24.0589294,59.3536453,1.09E-01,,,
30.2247353,24.061676,59.3569527,1.10E-01,,,
30.2337227,24.0644836,59.3597069,1.13E-01,,,
30.2427197,24.0667725,59.3630066,1.16E-01,,,
30.2516804,24.0681458,59.3665352,1.17E-01,,,
30.260603,24.0682068,59.3684807,1.18E-01,,,
30.2695255,24.0666809,59.368187,1.21E-01,,,
30.2784195,24.062439,59.3658142,1.23E-01,,,
30.2873001,24.0551147,59.3645401,1.25E-01,,,
30.2962303,24.0446167,59.366642,1.26E-01,,,
30.305172,24.0309448,59.3726578,1.28E-01,,,
30.3140984,24.01474,59.3773117,1.29E-01,,,
30.32304,23.9945068,59.386116,1.28E-01,,,
30.332016,23.9733887,59.3836861,1.30E-01,,,
30.3410358,23.9511719,59.3795547,1.32E-01,,,
30.350069,23.9288025,59.369545,1.33E-01,,,
30.3591003,23.9083557,59.3524208,1.37E-01,,,
30.3681335,23.8900757,59.3274307,1.40E-01,,,
30.3771648,23.8734436,59.2991638,1.44E-01,,,
30.3861866,23.8573914,59.2727127,1.46E-01,,,
30.395195,23.8418274,59.2470169,1.47E-01,,,
30.4041805,23.8251038,59.2324066,1.50E-01,,,
30.4131432,23.8061829,59.2355537,1.50E-01,,,
30.4221058,23.7875061,59.2359428,1.52E-01,,,
30.431097,23.7735901,59.217186,1.53E-01,,,
30.4401054,23.7608948,59.1941223,1.55E-01,,,
30.4491005,23.7471619,59.1439133,1.58E-01,,,
30.458107,23.7284546,59.0933189,1.61E-01,,,
30.4671001,23.7122192,59.0565147,1.62E-01,,,
30.476078,23.6954651,59.0421257,1.65E-01,,,
30.4850445,23.6770935,59.0049515,1.66E-01,,,
30.4939976,23.6495056,58.9887161,1.66E-01,,,
30.502924,23.6282654,58.990509,1.67E-01,,,
30.5118351,23.6109619,58.9817123,1.66E-01,,,
30.5207291,23.5943909,58.9706764,1.69E-01,,,
30.5296402,23.5794067,58.9565926,1.70E-01,,,
30.5385742,23.5648804,58.9433022,1.71E-01,,,
30.547493,23.5513611,58.9310837,1.73E-01,,,
30.5564232,23.5396729,58.9199142,1.74E-01,,,
30.5653744,23.528595,58.9096298,1.75E-01,,,
30.574297,23.5185852,58.8968582,1.75E-01,,,
30.5832596,23.509613,58.8810501,1.75E-01,,,
30.5922146,23.5013733,58.8631134,1.73E-01,,,
30.6011124,23.4938354,58.8444214,1.74E-01,,,
30.6100178,23.4863281,58.8276329,1.74E-01,,,
30.6189976,23.4797668,58.8118057,1.74E-01,,,
30.6280193,23.4749756,58.7944374,1.75E-01,,,
30.6370182,23.4718018,58.7784538,1.75E-01,,,
30.6460075,23.4677429,58.7731361,1.76E-01,,,
30.6550331,23.4633484,58.7741547,1.76E-01,,,
30.6640835,23.4598389,58.7753525,1.77E-01,,,
30.6731224,23.4568176,58.7776947,1.78E-01,,,
30.6821308,23.4541931,58.7782555,1.79E-01,,,
30.6911182,23.4519043,58.7785721,1.81E-01,,,
30.7000999,23.4498596,58.7799149,1.82E-01,,,
30.7091026,23.4483032,58.7809982,1.83E-01,,,
30.7180843,23.4461365,58.7827682,1.84E-01,,,
30.7270489,23.4448242,58.7834778,1.84E-01,,,
30.7360134,23.4447327,58.7847939,1.86E-01,,,
30.7449665,23.4447327,58.7909355,1.89E-01,,,
30.7539082,23.4471741,58.7952843,1.91E-01,,,
30.7628574,23.4511414,58.801712,1.92E-01,,,
30.7718506,23.4564209,58.8112946,1.93E-01,,,
30.780859,23.4632568,58.8240395,1.93E-01,,,
30.7898388,23.4721069,58.8384857,1.93E-01,,,
30.7988377,23.4828491,58.8572311,1.91E-01,,,
30.8078537,23.4967346,58.8721161,1.90E-01,,,
30.8168583,23.5105896,58.89011,1.90E-01,,,
30.825861,23.5264282,58.9095345,1.89E-01,,,
30.8348522,23.5438232,58.9302254,1.88E-01,,,
30.8438606,23.563385,58.9517174,1.86E-01,,,
30.8528843,23.584198,58.9752655,1.85E-01,,,
30.8619251,23.6064453,58.9999847,1.84E-01,,,
30.8709774,23.6286316,59.0283699,1.81E-01,,,
30.8800449,23.6516418,59.0519066,1.77E-01,,,
30.8891029,23.6754761,59.0705452,1.73E-01,,,
30.8981514,23.6991577,59.0883331,1.69E-01,,,
30.9071884,23.7233582,59.1037292,1.66E-01,,,
30.9161987,23.7468262,59.1186447,1.64E-01,,,
30.9252014,23.7697754,59.1327324,1.60E-01,,,
30.9342022,23.7922363,59.1457176,1.57E-01,,,
30.9432316,23.813446,59.1590805,1.54E-01,,,
30.9522972,23.8327026,59.1780586,1.51E-01,,,
30.961338,23.8509521,59.2016983,1.48E-01,,,
30.970356,23.8705139,59.2175179,1.45E-01,,,
30.9793816,23.8891296,59.232502,1.42E-01,,,
30.9883919,23.9065247,59.2483444,1.39E-01,,,
30.9973907,23.9231262,59.2641182,1.37E-01,,,
31.006361,23.9388733,59.2788353,1.33E-01,,,
31.0153236,23.9532166,59.2932205,1.30E-01,,,
31.0243111,23.9663086,59.3070221,1.25E-01,,,
31.0333138,23.9788818,59.3179474,1.20E-01,,,
31.0423355,23.9904175,59.3281937,1.15E-01,,,
31.0513687,24.0010071,59.3387146,1.11E-01,,,
31.0603828,24.011261,59.3481522,1.08E-01,,,
31.0693893,24.0213928,59.3558006,1.05E-01,,,
31.0783691,24.0304565,59.3625374,1.02E-01,,,
31.087326,24.0377197,59.3708801,9.96E-02,,,
31.0962849,24.0447693,59.3756371,9.75E-02,,,
31.1052437,24.0508728,59.3792801,9.47E-02,,,
31.1141987,24.0556641,59.3821602,9.14E-02,,,
31.1231804,24.0597839,59.3833275,8.78E-02,,,
31.1321907,24.0626831,59.3872948,8.68E-02,,,
31.1412201,24.0653992,59.3928642,8.58E-02,,,
31.1502266,24.0678711,59.3971863,8.31E-02,,,
31.1592426,24.069397,59.40168,8.13E-02,,,
31.1682682,24.0707703,59.4043274,7.86E-02,,,
31.17729,24.072998,59.4026909,7.66E-02,,,
31.186306,24.0744629,59.4013939,7.40E-02,,,
31.1952877,24.0748901,59.4008865,7.10E-02,,,
31.204277,24.0757446,59.3980484,6.96E-02,,,
31.2132778,24.0763245,59.3946114,6.84E-02,,,
31.2223072,24.076416,59.3916893,6.80E-02,,,
31.2313557,24.0764771,59.3886871,6.81E-02,,,
31.2403927,24.0761414,59.3880997,6.88E-02,,,
31.2494049,24.0767212,59.3852806,6.76E-02,,,
31.2584152,24.0771179,59.3835373,6.78E-02,,,
31.2674351,24.0776672,59.3818321,6.75E-02,,,
31.2764359,24.0788574,59.377758,6.73E-02,,,
31.2854118,24.0803528,59.3733139,6.80E-02,,,
31.294384,24.0814819,59.3707428,6.89E-02,,,
31.3033714,24.0830383,59.3681984,6.95E-02,,,
31.3123531,24.0844116,59.3672829,6.97E-02,,,
31.321352,24.0867004,59.3651466,7.06E-02,,,
31.3303318,24.0889282,59.3645172,7.21E-02,,,
31.3392982,24.0912476,59.3639374,7.31E-02,,,
31.3482666,24.0946655,59.3611183,7.50E-02,,,
31.3572521,24.098053,59.3600044,7.65E-02,,,
31.3662567,24.1013794,59.3606186,7.85E-02,,,
31.3752556,24.1055908,59.3603363,8.02E-02,,,
31.3842564,24.1102295,59.3610878,8.24E-02,,,
31.3932743,24.1151733,59.3632202,8.38E-02,,,
31.4023228,24.1207581,59.365509,8.59E-02,,,
31.4113827,24.125824,59.3700867,8.81E-02,,,
31.4204273,24.131958,59.3730316,9.09E-02,,,
31.4294605,24.1377869,59.3776703,9.39E-02,,,
31.4384785,24.1436462,59.3824387,9.62E-02,,,
31.4474926,24.1498108,59.3869514,9.89E-02,,,
31.4565201,24.1559448,59.3917122,1.01E-01,,,
31.4655628,24.1619568,59.3968925,1.05E-01,,,
31.4746094,24.168335,59.4014702,1.06E-01,,,
31.4836731,24.1746521,59.4062042,1.09E-01,,,
31.4927387,24.1810608,59.4103813,1.10E-01,,,
31.5017948,24.1873169,59.4138565,1.13E-01,,,
31.5108471,24.193512,59.4165726,1.15E-01,,,
31.5198746,24.1996765,59.4179459,1.16E-01,,,
31.528883,24.2053833,59.4190521,1.19E-01,,,
31.5378761,24.2102966,59.420681,1.21E-01,,,
31.5468578,24.2140198,59.4251328,1.23E-01,,,
31.5558414,24.2168579,59.4292526,1.24E-01,,,
31.5648212,24.2190247,59.4320831,1.27E-01,,,
31.5738068,24.2200623,59.4354744,1.28E-01,,,
31.5827904,24.2207336,59.4369164,1.29E-01,,,
31.5917473,24.2209167,59.4376564,1.30E-01,,,
31.6007137,24.2203369,59.4385071,1.31E-01,,,
31.6096973,24.21875,59.4405251,1.32E-01,,,
31.6187305,24.2167969,59.4420357,1.34E-01,,,
31.627779,24.2149658,59.4426498,1.35E-01,,,
31.6368504,24.2121582,59.4456749,1.37E-01,,,
31.6459312,24.209137,59.4477348,1.38E-01,,,
31.6549988,24.2059326,59.4513054,1.38E-01,,,
31.6640377,24.2020264,59.4533844,1.40E-01,,,
31.6730671,24.1976013,59.4570618,1.41E-01,,,
31.6820869,24.1923218,59.4631424,1.42E-01,,,
31.6910725,24.1874084,59.4680176,1.42E-01,,,
31.7000294,24.1819153,59.4750404,1.43E-01,,,
31.7089977,24.1764221,59.4818649,1.44E-01,,,
31.7179947,24.1708069,59.4883842,1.44E-01,,,
31.7270031,24.1655579,59.4940643,1.44E-01,,,
31.7360268,24.1605225,59.5000038,1.44E-01,,,
31.7450428,24.1555176,59.5060539,1.46E-01,,,
31.7540531,24.1509705,59.5097122,1.45E-01,,,
31.7630634,24.1457825,59.5152969,1.46E-01,,,
31.7720852,24.1428528,59.5125008,1.47E-01,,,
31.7811089,24.1373291,59.5181351,1.47E-01,,,
31.7901096,24.1318054,59.5229225,1.47E-01,,,
31.7991104,24.1265869,59.5233498,1.46E-01,,,
31.8080902,24.1212158,59.527813,1.46E-01,,,
31.8170681,24.1166077,59.5304413,1.46E-01,,,
31.8260765,24.1122131,59.5319328,1.44E-01,,,
31.8350849,24.1079407,59.5337639,1.43E-01,,,
31.8440685,24.1036682,59.5359268,1.43E-01,,,
31.8530655,24.0991821,59.5384674,1.41E-01,,,
31.8620796,24.0940552,59.5419655,1.40E-01,,,
31.8710747,24.0890503,59.5438881,1.39E-01,,,
31.8800716,24.0842285,59.5437126,1.38E-01,,,
31.8890762,24.0791016,59.5416603,1.39E-01,,,
31.8980751,24.0745239,59.5366974,1.37E-01,,,
31.9070911,24.0697937,59.5314789,1.36E-01,,,
31.9161243,24.0651245,59.5260315,1.37E-01,,,
31.9251423,24.0604858,59.5198097,1.36E-01,,,
31.9341545,24.0558777,59.5137291,1.35E-01,,,
31.943161,24.0513306,59.5076485,1.35E-01,,,
31.9521503,24.0466614,59.5028687,1.35E-01,,,
31.9611549,24.0426025,59.4964218,1.33E-01,,,
31.9701939,24.038269,59.4901085,1.32E-01,,,
31.9792271,24.0343018,59.4824257,1.32E-01,,,
31.9882355,24.0299072,59.4762688,1.31E-01,,,
31.9972534,24.0260925,59.4683762,1.30E-01,,,
32.0062943,24.0221558,59.4607277,1.29E-01,,,
32.015316,24.0187073,59.4519806,1.29E-01,,,
32.0243187,24.0148621,59.4445877,1.28E-01,,,
32.0333023,24.011322,59.436554,1.26E-01,,,
32.0422897,24.0080566,59.427578,1.26E-01,,,
32.051281,24.0044556,59.4198761,1.26E-01,,,
32.0602913,24.000946,59.4118652,1.25E-01,,,
32.0693283,23.9976807,59.4029961,1.24E-01,,,
32.0783691,23.9945068,59.3944244,1.24E-01,,,
32.0874252,23.991394,59.3858604,1.23E-01,,,
32.0964584,23.9883728,59.3776054,1.22E-01,,,
32.1054649,23.9855652,59.3698959,1.20E-01,,,
32.1144753,23.9829102,59.3626213,1.19E-01,,,
32.1235008,23.9803162,59.3557549,1.18E-01,,,
32.1325302,23.9779053,59.3489037,1.17E-01,,,
32.1415596,23.9749451,59.3445244,1.16E-01,,,
